booking_id,restaurant_id,restaurant_name,client_id,client_name,amount,guests,date,country
baccc45f-34d2-410d-9b26-39b4a0907a3b,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),5742ec6e-015a-40ac-975b-f57df9976597,Deangelo Ryan,£173.37,11,08/11/2001,United Kingdom
3d90a6ad-1db5-4044-9fa4-e294c664ff91,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,b5474a1d-0f76-4fd0-be5d-6f9818869369,Marley Barraud,"185,05 €",3,11-08-2013,France
0a982d5f-b661-4393-a278-8cdd3b5a850b,d2607444-707e-4e7e-88d1-1181c476113a,Marfeel,1d566d2b-c175-4730-8720-619cf464a561,Carlota Rodriguez,"79,88 €",1,26/08/2019,España
24a44d48-0f82-461c-aabc-a11ccd7f9a9d,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),ab938fb5-e598-4132-9ca4-55e5dbf1abea,Dacia Mcclure,£103.05,4,11/10/2011,United Kingdom
c8efee11-5de0-4d5b-91e3-c789fe1c41fe,b4e74d8c-e046-49e2-ade2-471420f729ff,Firstgroup (FGP),285ac52d-cced-436c-a0d0-e1c9f3a8bcdc,Rolando Wheeler,£163.11,11,20/07/2004,United Kingdom
e717c33e-fb33-4b07-8d12-ab0dec759c40,65539204-db14-491b-b495-992ff6bebb52,Anovo,19dd7068-3b2f-46e6-838b-c2629b81805e,Youssef Lapalme,"84,37 €",1,12-08-2019,France
f6354805-a2cf-4bc9-aa12-ed914e9e6dca,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,56a438ed-2a22-4446-8164-2c00a2d4409f,Elenora Sarro,"91,42 €",5,05/09/2016,Italia
5b048d58-d6ab-4c7d-a309-a5aa2882db85,19ad4a46-3ac0-405d-97b3-65a16d066f4b,Chargeurs,d6fc0d09-cdbb-47e1-bccf-9847add4816b,Aminata Dumais,"189,16 €",9,13-10-2021,France
eb47b2cf-cbee-4118-abdc-64d4f85fc224,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,e5dceda9-c3b6-40b6-aff4-ee043fe2169b,Purificación Guerrero,"178,53 €",4,24/08/2008,España
74e4214d-26d5-4ada-bdc8-c88bf9673707,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),0312e78e-1309-460e-ba29-4f2d8927a049,Marcelino Duke,£72.33,12,24/07/2007,United Kingdom
7f90367d-3f9f-41e8-8014-f3e16f55bde6,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,9ef4652d-0cd9-418b-b393-03c46def52bc,Orso Vannelli,"166,53 €",5,08/03/2018,Italia
d5f069d1-83f2-4d14-8ece-5f3d32d2ee8e,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,412fc9ef-22bf-45b1-95a3-3314ac7e02db,Paris Mortara,"129,97 €",6,29/05/2017,Italia
dca43736-6e82-468c-a199-0f1c9bcedb58,70e17118-f3ad-4156-bee3-5f1e8d3cd06b,Ssp Grp (SSPG),8470ccb2-028e-4b00-a3b9-da396f3eb404,Mitzie Fitzgerald,£187.86,9,01/04/2015,United Kingdom
25459091-6e8e-4915-b63c-e04ef0655432,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,7bdc7899-5326-44a4-b69d-c356cc4dd6ca,Montserrat Arias,"28,02 €",5,07/10/2009,España
3f23d5b9-2904-44ff-b748-5b61c6afd962,1ad7e3c9-9810-477c-b460-efb823145413,RIU Hotels,64ad6d93-a61b-4114-93f1-f570c826708a,Miguel Angel Ferrer,"97,96 €",11,29/08/2000,España
de0a4369-b3be-4863-bf9b-7fb861900007,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),e8384833-495c-4dfc-89d9-2cc1a384abd2,Raymond Bradshaw,£107.55,7,12/01/2007,United Kingdom
07253133-1cf9-42ca-ab78-c84d3f47c64c,7d89e8f3-0717-48bf-b8e9-d6d929b96006,Olivetti,877fb0b3-9ed9-4dd9-8ca7-d8c78d90a8fe,Giacobbe Cibelli,"30,76 €",4,19/06/2006,Italia
36a2fa0c-c542-4b20-8252-cbbeeb229715,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,c2d25c0f-7bb3-4750-b959-26bf518957f4,Graziana Angelis,"191,20 €",11,24/09/2008,Italia
a0d9c7cd-7c07-4d66-a32f-0ef7347448b3,65539204-db14-491b-b495-992ff6bebb52,Anovo,b04d92de-9a3f-4bdf-9859-053546d63985,Kessy Pastor,"186,68 €",11,07-10-2008,France
c4eca883-f1d6-4984-9bdf-7d023820a134,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),55f9ae8f-c9ef-4089-8118-42442f8b6c07,Willard Molina,£199.46,3,14/04/2005,United Kingdom
b630e5a8-5681-4461-b7f8-5ea1edb96c72,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,5581d827-374f-4f82-bc15-21ed35a2fd7b,Anna Leon,"69,77 €",6,10/12/2010,España
dd4db60c-a58d-447d-81f7-916f6cb4d2c2,bc390fcf-b073-4ee1-8034-84dc16b8e736,AgileBio,e878891f-4a92-468b-aac7-704f4f559961,Louis Chartier,"100,16 €",5,21-03-2012,France
0904a64f-c50d-44a8-99da-880328f2e18a,65539204-db14-491b-b495-992ff6bebb52,Anovo,1534e559-3069-4107-9d3f-b5b20d048f2d,Alyssa Chaput,"77,72 €",10,02-05-2007,France
db37fd80-aed7-4691-bc4a-02e3538ab61d,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,5cd44204-0a9c-43fd-ae83-60034674fc20,Laure Mei,"131,54 €",9,20/11/2016,Italia
8037c71d-a043-449e-beba-1d0ef74722e1,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,038ada36-b5fc-4e3b-8070-c530f9a27bc5,Beppe Catrambone,"132,61 €",8,28/03/2008,Italia
d0c29f40-ba66-443c-b42a-9722b031ac04,b05970fa-4a16-4ce4-92e3-b113d654971e,Citroën,8d736d8b-7d1b-4990-a17e-48cd037dbad9,Eliot Lacoste,"139,26 €",4,17-01-2018,France
df6df501-697d-4ddd-9930-999ae52a9185,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,f88b0447-d288-4d87-99cb-550c5851e60d,Montez Sberna,"180,56 €",10,30/01/2019,Italia
df5bcbfa-9e2c-4673-8e91-5bfcac10c568,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,bb064f1d-1b10-4e0e-a0a5-80785ae208c4,Armand De Cosmo,"49,01 €",3,25/06/2006,Italia
d9d3dcc5-3b71-4dc9-97ff-34072bc5fdba,bc390fcf-b073-4ee1-8034-84dc16b8e736,AgileBio,e183706b-e37d-4828-ba66-253de54f5da8,Amina Simonnet,"194,49 €",3,03-07-2020,France
aae2bfad-e46c-4276-a477-bf771d551575,65539204-db14-491b-b495-992ff6bebb52,Anovo,a1d30d9e-12b3-4526-93c1-e8228ff09015,Alyssa Fernandes,"129,40 €",3,12-09-2007,France
fadd94b9-495b-4b51-8fff-e30c8667c09e,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,277e22a0-e6cf-4436-808e-a872c29c714c,Carlo Botti,"119,03 €",9,08/09/2015,Italia
d7e6f36d-746f-4011-a5ac-5484b879d36d,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),be85509d-826a-43e4-b576-4019f6f9869a,Gwenn Huber,£115.07,5,08/09/2020,United Kingdom
0aa319ca-a948-45e1-994f-4f9859244c02,f6cb0ed8-144b-473f-8dfd-21eba20dc3fe,Sescoi,25a2c725-8f0d-4904-83f2-85a210a22377,Amaury Truchon,"117,25 €",7,01-05-2016,France
88bbd96f-5c79-4128-b937-b700900bcb41,b4e74d8c-e046-49e2-ade2-471420f729ff,Firstgroup (FGP),947dc753-3c57-49e9-ae14-72759243d2ab,Vivan Webb,£47.45,9,04/08/2011,United Kingdom
4c35e7b9-dd0a-4ed8-89c8-de62decf6eaa,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,1f2dba4d-c835-4a59-8918-86f208c22f8b,Wendy Portal,"181,57 €",5,01-10-2001,France
3fa454df-5cb2-46ad-a1d5-86ed81c516ba,81b15746-2dcb-4b3b-92ac-49cf8865e26b,Guerciotti,2205e2ff-ec15-4818-891e-86dbf111ced7,Fiorenza Frontiero,"148,61 €",2,25/07/2005,Italia
3c10177c-4099-4d1b-a282-e56eb86491e1,3195ed26-7926-45a8-b70b-93264d47908d,Just Eat (JE.),6477171e-3ae5-4714-a6fc-ea94c2b69b49,Gilbert Walters,£44.05,1,30/09/2018,United Kingdom
34e3f517-44a7-4306-9973-1056ec821e24,b4e74d8c-e046-49e2-ade2-471420f729ff,Firstgroup (FGP),91d64914-3083-424c-9411-6c47eb3157c9,Miguel Lawrence,£34.29,7,13/05/2016,United Kingdom
abfb96ce-b4d9-4a15-b009-bbff08fbfcae,4d855010-a547-4e19-a43a-37df6e84c83a,Mivar,0c3b4e2b-aa70-4d61-b5d1-b291bb30ece9,Gianluca Tramontozzi,"158,71 €",12,07/04/2001,Italia
64f01545-c414-4dba-964b-3f16f884c663,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,32eeafd4-08df-4513-9e61-b381c0c7a0c2,Liliana Pastorino,"158,30 €",4,27/10/2007,Italia
8608f3b1-c1aa-49e4-9b81-8bde47f0383d,f6cb0ed8-144b-473f-8dfd-21eba20dc3fe,Sescoi,d1852882-4237-4bc9-82e4-4248de221683,Naim Cohen,"101,09 €",9,13-03-2021,France
3c8db2d5-7504-401b-813f-02be446b9712,3195ed26-7926-45a8-b70b-93264d47908d,Just Eat (JE.),b67df5f5-9d85-4737-a087-d92a8ecf37b1,Trudi Stokes,£117.83,12,18/08/2011,United Kingdom
438b5281-3af2-42a7-94ce-be35b3817b2a,71fd0019-4887-4ce6-9bb7-6b29e911a23f,Berthillon,3ed029f3-25e1-4d24-b9fe-a5a8019f8935,Kiara Geoffroy,"83,50 €",10,20-11-2000,France
7b6b3565-d906-4637-abd5-a792cc5771f6,2956247b-9326-4375-a264-facbc175711a,NH Hoteles,7aa62d6c-467d-469c-9b29-37b5f544d464,Piedad Hidalgo,"84,35 €",11,08/04/2008,España
49984b4f-cd55-46fb-932a-da24842e8652,65539204-db14-491b-b495-992ff6bebb52,Anovo,7c2dac39-b255-44c5-ac3d-44dad06a5990,Alexy Bailleul,"31,92 €",11,16-04-2020,France
df789f21-52e4-40c9-980c-0b76824d88d3,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),f0b0158f-7239-47b1-850f-a9b86492adff,Kiera Gilmore,£97.34,11,05/02/2003,United Kingdom
edb8f022-4eec-43b9-aaa9-beeeaa2ef1df,af869ab5-ab57-4c50-8456-a74341edc070,Taylor Wimpey (TW.),cbd86f75-7101-45f0-a2fa-e57539e380e8,Annalee Craft,£128.47,12,01/09/2001,United Kingdom
a8dbd840-cdcd-4239-9bda-67d93a334584,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,4381399d-177b-48ef-aa93-da2ea0ef94e5,Nicolina Manfredi,"89,82 €",1,12/03/2017,Italia
f68c91ed-a060-4ff6-b1ce-1db9570d5056,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,a0cff71f-ec2a-4048-af20-bfd3c59f3d26,Marjun Saez,"19,00 €",9,31/05/2004,España
c09a355f-e4bf-4bbd-b2a0-d04bae8d260a,af869ab5-ab57-4c50-8456-a74341edc070,Taylor Wimpey (TW.),8c77061d-7432-49c1-b7de-e853edbe9a63,Deedee Gay,£158.06,1,01/07/2019,United Kingdom
13ef27b8-fb70-4dbb-acf3-7da27d013b44,65539204-db14-491b-b495-992ff6bebb52,Anovo,bc477c24-172f-4abe-a565-947fd6be37a1,Mellina Le Meur,"86,00 €",4,12-05-2011,France
48425f34-0e76-4fbe-a2ca-93d6c8326ffd,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,6339889c-5fa3-4cca-8ce7-531d263dc96f,Brayan Tremblay,"16,86 €",1,21-06-2000,France
204cca87-ab5e-4c0d-8823-f682058c4917,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),998e4ab0-50cf-4409-9079-b5a75086ae69,Tennille Benjamin,£194.93,6,25/03/2016,United Kingdom
e556b17a-88fb-48a8-a871-4d11892f0c50,af869ab5-ab57-4c50-8456-a74341edc070,Taylor Wimpey (TW.),7acb38d4-224c-4cdd-ba06-dee05d309401,Laurena Woods,£130.04,8,07/10/2007,United Kingdom
67c7e3c1-6d2e-4c16-b49e-11a15aa6eee5,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,680780e4-b042-42b6-b3c3-5f46f3ce5d48,Aminta Gulotta,"114,76 €",1,28/06/2006,Italia
08456682-3904-4ce8-9623-170183483b45,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,31b9275d-419e-428d-bcd5-014caaa5739a,Remo Chiera,"83,29 €",8,14/08/2005,Italia
3a84348a-9e67-4433-95ce-421288d29729,8deed237-e908-47c0-b6db-d1a66bb0a17b,ESI Group,8438cd63-d006-4faf-b67b-4ca08bc19c8c,Edgar Tran,"33,25 €",12,16-05-2006,France
1480803c-8977-4b03-a955-a9c4472c47c2,2956247b-9326-4375-a264-facbc175711a,NH Hoteles,ac539119-bc4a-44bd-9f21-6bd4d39bb4e3,Jorge Sanz,"142,57 €",3,11/08/2003,España
57a0e14c-821f-4372-9dab-b12b2925945f,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,1c94896c-1930-4a01-b354-0f5c2d593fe1,Julián Ruiz,"104,85 €",12,30/11/2016,España
92e531a1-bf57-4691-bf65-98241ff9ac94,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,bbef536a-063e-451f-9f6b-790b75d5f0f4,Larenzo Ruiz,"47,61 €",10,01/08/2016,España
86b2e0ff-fefa-4fa2-ad61-9f3487200850,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,32b7b46a-5afd-4f6b-8b7f-d3553fd9d55c,Arabella Fradella,"188,94 €",9,15/05/2017,Italia
d1462e4c-b530-46d0-82c5-ed993add161c,7d89e8f3-0717-48bf-b8e9-d6d929b96006,Olivetti,40509cf9-d850-4e9e-8ab4-30ad77cc55af,Fleance Bovino,"178,84 €",10,22/11/2021,Italia
1e881ef0-1efa-49b3-bc43-e0f14085d292,8deed237-e908-47c0-b6db-d1a66bb0a17b,ESI Group,dbaf07ae-1445-486b-bb26-60c469902628,Chevy Mounier,"172,05 €",6,21-12-2006,France
0448b35e-dfb0-4039-8b56-766519995b40,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,349c8ca8-2fb0-4250-a4a2-d36db4a5ec18,Lokapele Catucci,"104,46 €",1,04/08/2003,Italia
5f0a432b-0f6b-4efd-8d6c-0253ba9b8e24,8deed237-e908-47c0-b6db-d1a66bb0a17b,ESI Group,dc1c8c07-5451-400c-a70f-5aacffd66e49,Aminata Baribeau,"182,88 €",11,29-04-2004,France
99bf6a61-a8c2-4541-8431-de2360bf7fb9,1ad7e3c9-9810-477c-b460-efb823145413,RIU Hotels,576eff8c-de68-4d03-9a79-3d583bb61c88,Gael Garcia,"120,67 €",10,24/03/2016,España
e77abe3a-c97c-49fb-b376-7cdf41786aa0,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,f9ad531a-099e-49d1-a0ce-5f9c3102f0ae,Abdoulaye Guiraud,"60,98 €",12,14-02-2018,France
ff37cb35-f0fb-4422-830a-bbe5e40e7b03,1ad7e3c9-9810-477c-b460-efb823145413,RIU Hotels,c3dc5cba-2366-414e-8592-61b6348c991b,Berta Nieto,"77,93 €",10,20/06/2018,España
cd3cbe63-1ac5-48f8-94b4-badb25938967,20467532-0fb6-4c14-b49c-dca7802b35bb,Saeco,3e8a1bce-dd2f-48a7-8806-8b428ee0166a,Abriana Perini,"40,10 €",3,31/10/2002,Italia
c06cf82d-a37d-4cfd-ac76-f92b891d7044,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),dd75d650-e270-4a74-8e7e-483a206203b5,Morris Miller,£29.59,1,19/07/2021,United Kingdom
070d91b4-3f0d-4ada-9a92-77dc9fb0ebc3,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,a2049687-aced-40df-8594-485fc35714d6,Fina Vanella,"72,43 €",8,12/05/2020,Italia
3f31f5f7-a5e5-48b7-8e5d-22dcba0773de,65539204-db14-491b-b495-992ff6bebb52,Anovo,18fa98ad-0e0b-4968-a82c-cdd1ec993a23,Natan Delhaye,"144,69 €",8,29-03-2013,France
dc8a8a18-7244-4811-bdac-cd8705660fa4,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,c23adc2e-fadd-4be5-bad3-d33c30bdbd9c,Andreas Reboul,"50,86 €",3,07-12-2006,France
5c5ddf8d-c2f8-4bbd-b919-0ec6bd4db0b7,1ad7e3c9-9810-477c-b460-efb823145413,RIU Hotels,db00c208-4738-4e53-ade2-07a17d286bc0,Victoria Nunez,"133,19 €",2,24/01/2010,España
61405ad5-6b12-4f5e-a3f4-17e0640da2fc,81b15746-2dcb-4b3b-92ac-49cf8865e26b,Guerciotti,4ba38d5d-b698-4e5b-8769-f2f236a0c2cd,Bruno Alario,"45,67 €",7,09/02/2018,Italia
d53726d0-0414-40d9-9e72-0cb45f307f90,862ecfd0-1c40-4f8d-a991-b29c8961dbf3,Nuovo Banco Ambrosiano,7f5b1d2c-13d5-4fff-98ab-3ba8031816ae,Fina Viale,"81,81 €",12,28/11/2000,Italia
b733c7a9-e15b-43a8-8a05-67840e917982,b05970fa-4a16-4ce4-92e3-b113d654971e,Citroën,d319dff6-7f17-4f37-ba05-c6275be0d755,Constance Veron,"100,00 €",11,23-09-2010,France
e8fb67be-2a55-41c5-9361-1144de486e67,71fd0019-4887-4ce6-9bb7-6b29e911a23f,Berthillon,45e57339-6a58-4910-8ebe-d73d8cd36250,Melina Labat,"94,39 €",2,07-01-2017,France
08ddd1fa-d48e-45be-a082-1d55a3755a46,19ad4a46-3ac0-405d-97b3-65a16d066f4b,Chargeurs,181ebc0c-d0ce-47d8-9d3a-ee74ac51908b,Melinda Juneau,"128,37 €",8,04-07-2017,France
400965f4-cb6f-4bc9-afb1-cc5758abfce6,65539204-db14-491b-b495-992ff6bebb52,Anovo,698d1476-e87d-4660-a52b-a7a96308738b,Clément Jouve,"64,68 €",3,20-04-2013,France
09070d83-a0b4-4c1c-b43f-d9b762e319ec,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),b7e6ac7f-10d3-45df-b7ff-1d868c0bc498,Fermin O'neal,£116.91,2,31/01/2006,United Kingdom
cc224319-68a3-4664-ac0c-af920f2987d1,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,9685c226-427a-465a-a5b4-07bffbf69ab6,Maylis Bardin,"127,86 €",5,22-11-2000,France
768d3541-efda-4d15-b76f-63261f9b6529,f4750742-b5af-40e1-8952-f3a71abb0622,Daejan Hldgs (DJAN),235ab7ea-a735-47eb-8b95-a769a72555c2,Laurene Keller,£64.86,12,19/02/2019,United Kingdom
a2f3a07d-7c74-49c2-b837-3fb3fa4778ec,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,9c7b0e49-900d-46bd-a859-e1f1f347b00d,Nicola Enea,"38,24 €",4,15/06/2005,Italia
6484da94-471c-455d-9c83-3f6661b3024a,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),80de3f71-0b4e-4066-8601-f2a78c5d8e70,Nelia Hutchinson,£40.40,9,29/07/2018,United Kingdom
d524624d-2f4f-4ced-9c4d-b5e63399d78b,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),1e7ab128-22fa-4a6c-989d-a2c39210ba59,Tomas Pugh,£99.32,4,18/04/2013,United Kingdom
c1046410-22e8-4d6c-8887-f5ec1f0dc742,70e17118-f3ad-4156-bee3-5f1e8d3cd06b,Ssp Grp (SSPG),f6a0f9fc-d416-4b96-8144-24de261e5816,Isobel Hull,£155.19,7,23/03/2021,United Kingdom
bc35fc42-2171-452d-aecc-024c38edd335,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,0ca3d7a1-6957-49e6-89b6-7d7f8dfbb368,Sylvana Aveni,"50,01 €",9,15/08/2009,Italia
ee6f93ff-a220-4230-8ad8-afe049eacd67,2956247b-9326-4375-a264-facbc175711a,NH Hoteles,07203039-5d30-457d-953f-b521f3e9cc68,Eva Soler,"193,46 €",10,04/10/2019,España
3d7eca29-8f58-4fbb-80b6-a4584a0ac493,20467532-0fb6-4c14-b49c-dca7802b35bb,Saeco,5e3d6dcd-e042-4677-ab54-068eb79712f7,Anastasius Bacino,"51,52 €",10,22/04/2002,Italia
89c1aa2a-5421-40c8-9aa5-90598354efb7,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,5bc0e5af-8378-4a4d-bf28-6803aefc381d,Joy Bataille,"128,86 €",3,08-01-2004,France
af025c63-0271-4cf0-9604-0dfc3ccc88cf,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,a6ec9b1f-6c8d-49ea-b08b-0ccf79b05bb6,Nathael Munoz,"110,58 €",4,06-01-2002,France
bc46fd57-6796-452b-8dc7-b58ed08b1841,bc390fcf-b073-4ee1-8034-84dc16b8e736,AgileBio,bb998ca2-84a4-47b9-8d81-8b082603d72d,Abdoulaye Clarke,"147,54 €",8,17-11-2005,France
9ebcb30d-70fd-4e21-a29a-23072140b08f,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,87036067-95f0-436f-b087-9c6f254360ed,Wyatt Meunier,"178,12 €",8,05-09-2012,France
2cca6ba2-5918-4a7b-8f58-6239047c8e96,3195ed26-7926-45a8-b70b-93264d47908d,Just Eat (JE.),6cfe44cd-e80d-428e-8754-865c84c3ec8f,Gertude Cruz,£71.92,2,12/02/2013,United Kingdom
1217de83-2bef-4ccc-9d10-1dfe8b31d0ab,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,62f4dfca-a9d1-43ad-bc16-0b8b8513c79d,Cajetan Contento,"41,03 €",7,26/08/2016,Italia
a1de0163-719d-4083-8a72-26f837d6d747,20467532-0fb6-4c14-b49c-dca7802b35bb,Saeco,ac20d87a-4ed3-4177-b34a-d1f0288c1b63,Marea Zaccardi,"67,89 €",7,25/06/2003,Italia
d3f299b1-629e-44c8-8077-b090327566bf,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),b70b4e71-f39a-4608-b1b4-597504c62e6f,Henry Bryant,£79.99,1,16/03/2001,United Kingdom
de79fc23-a653-4a56-8cd3-44e428e88522,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),87062a23-8a25-40ea-b801-e05e5d13a78f,Gordon Mathews,£23.57,8,22/06/2001,United Kingdom
3c7c46a8-7158-40c9-8e59-2d13b2c254a0,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),5a51b029-7525-4434-af71-1570ebf8db7b,Neomi Meadows,£175.16,10,28/09/2012,United Kingdom
4aed1d65-c32e-4da0-ac8e-a6d12a286274,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,297d1b7d-ff0d-4f19-b282-366fd9478f93,Rocio Perri,"32,95 €",5,25/06/2010,Italia
e0752ea0-e649-4a4a-aa3c-70792552888f,70e17118-f3ad-4156-bee3-5f1e8d3cd06b,Ssp Grp (SSPG),f3cbf4b1-a2d2-4d7b-b81b-cca35713a982,Bobbie Cunningham,£78.26,10,26/01/2020,United Kingdom
7f38916b-abf4-47f9-a503-59c4567b6973,2956247b-9326-4375-a264-facbc175711a,NH Hoteles,f0668bad-50bc-4f49-aeaf-450067467ac3,Cecilia Santos,"92,94 €",8,29/10/2001,España
487fd728-30de-4782-9800-ba85942e5249,71fd0019-4887-4ce6-9bb7-6b29e911a23f,Berthillon,eef87bc3-05f5-41a6-9475-c2cee754072e,Malik Jacques,"84,96 €",7,14-06-2004,France
016128de-fd64-4be5-b86a-9ec50552158b,862ecfd0-1c40-4f8d-a991-b29c8961dbf3,Nuovo Banco Ambrosiano,291f2dab-6656-4b73-a40c-69284db25d4f,Benigno Soldan,"68,72 €",3,04/05/2021,Italia
951c57d7-6786-45be-bfe0-6f206dc7b84c,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,6ad0b104-b774-43d6-86e3-7a0418b0d7f7,Dany Collignon,"67,12 €",11,06-01-2007,France
e895f578-5ceb-4ddc-9df7-c058db18b1c7,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),57afc20e-17a5-4da4-bd06-d93b7a144361,Riley Greer,£16.86,10,09/03/2003,United Kingdom
23eb220b-5caf-429b-9d2f-210f78651b2c,1ad7e3c9-9810-477c-b460-efb823145413,RIU Hotels,7636c85c-f491-40d5-a3c6-c95a38f1d5d1,guille Pascual,"149,89 €",12,21/07/2020,España
9a3d1819-2058-400b-a2f3-4cec86cc2a43,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,3d95aca6-a2be-4b93-86df-511bdf53069f,Bellance Schettino,"144,93 €",3,06/01/2018,Italia
37041262-9fde-4f18-a791-5ec8e10229d4,af869ab5-ab57-4c50-8456-a74341edc070,Taylor Wimpey (TW.),4f07bf4e-12aa-444d-861e-d6889d1b0d82,Lauran Vaughan,£176.27,10,11/06/2007,United Kingdom
d09bff6f-eefd-4661-9cec-033e3c2884e1,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),6d89e5aa-e145-4a5c-a252-563d50e21c58,Danille Osborn,£181.08,12,19/07/2018,United Kingdom
69986c6f-e3c3-441e-97da-d4bced60ae42,b4e74d8c-e046-49e2-ade2-471420f729ff,Firstgroup (FGP),c436f6dd-7515-4e9a-8904-44fd7b75e820,Javier Mccormick,£63.22,8,22/06/2005,United Kingdom
5d641620-a8eb-4f88-8e06-0e4293b86569,7d89e8f3-0717-48bf-b8e9-d6d929b96006,Olivetti,7902578c-c6f4-436c-8634-d3a4dec5f38b,Desi Altomare,"41,66 €",4,06/06/2021,Italia
df76dd62-feb8-4005-92a9-cff3e17bc598,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,90ffcf4f-7862-41c8-aa33-9bfaff4ea0a1,Nahil St-Pierre,"10,62 €",10,17-09-2002,France
19a60eb4-493c-4d2a-b640-cf35eee172ec,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),fa30ed57-474e-4e90-80b7-3890df87cd01,Bret Hyde,£94.30,1,16/02/2014,United Kingdom
13816af5-8f33-4429-8954-c24b01bf91d4,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,318d270d-f2f9-4163-9b85-6062cfa2bc9e,Bionca Capaldi,"21,22 €",10,24/03/2012,Italia
26c6d168-ba9e-4690-9c6e-c049db6a5df4,3195ed26-7926-45a8-b70b-93264d47908d,Just Eat (JE.),4c2c301f-76b1-41d7-aec4-b957460971a1,Reid Jackson,£126.32,11,25/12/2017,United Kingdom
50c1f97b-4853-4598-a63d-7cd70d8b39f0,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,f699a70f-667f-4e6d-9e59-5a00a845a5f0,Rosangela La Viola,"15,90 €",4,28/04/2008,Italia
